id_venda,curso,valor,idade,cidade,forma_pagamento,avaliacao,status,data_venda
1686,Python,257.42,18,Lauro de Freitas,Cartão,1,Cancelado,2025-05-24
1687,Python,738.81,64,Camaçari,Cartão,3,Concluído,2025-05-20
1688,SQL,966.77,30,Feira de Santana,Boleto,4,Em andamento,2025-11-29
1689,Excel,139.61,54,Camaçari,Boleto,4,Em andamento,2025-01-25
1690,Power BI,357.77,23,Lauro de Freitas,PIX,4,Em andamento,2025-10-06
1691,Power BI,247.41,60,Vitória da Conquista,Boleto,5,Concluído,2025-06-14
1692,Python,761.58,40,Camaçari,Cartão,5,Concluído,2025-08-28
1693,Python,985.06,36,Feira de Santana,Boleto,4,Em andamento,2025-07-28
1694,Python,424.2,45,Salvador,Boleto,3,Em andamento,2025-06-20
1695,Excel,932.15,59,Camaçari,PIX,5,Em andamento,2025-03-26
1696,Python,900.67,39,Lauro de Freitas,Boleto,2,Concluído,2025-10-04
1697,Python,669.33,65,Feira de Santana,Boleto,2,Cancelado,2025-04-16
1698,Python,842.12,43,Salvador,PIX,1,Cancelado,2025-10-06
1699,Python,137.68,24,Lauro de Freitas,Cartão,3,Cancelado,2025-12-07
1700,Python,947.96,65,Feira de Santana,Boleto,3,Concluído,2025-06-16
1701,SQL,758.57,41,Lauro de Freitas,PIX,5,Em andamento,2025-07-21
1702,Python,297.06,40,Camaçari,Boleto,1,Concluído,2025-11-26
1703,Java,508.19,62,Feira de Santana,Boleto,1,Em andamento,2025-09-16
1704,Python,819.84,49,Feira de Santana,Cartão,3,Concluído,2025-07-27
1705,Java,372.47,31,Lauro de Freitas,Boleto,1,Cancelado,2025-04-08
1706,Python,121.06,19,Vitória da Conquista,Cartão,2,Concluído,2025-12-15
1707,Power BI,164.1,34,Camaçari,Cartão,4,Cancelado,2025-12-05
1708,SQL,462.6,62,Lauro de Freitas,PIX,3,Concluído,2025-04-17
1709,SQL,373.31,57,Lauro de Freitas,PIX,5,Concluído,2025-12-14
1710,Python,542.1,20,Camaçari,PIX,3,Concluído,2025-12-25
1711,Java,526.14,42,Lauro de Freitas,Cartão,4,Em andamento,2025-11-14
1712,Excel,892.47,61,Camaçari,Cartão,4,Concluído,2025-09-07
1713,Python,783.04,23,Camaçari,PIX,5,Concluído,2025-05-06
1714,Python,751.75,63,Salvador,PIX,4,Em andamento,2025-05-04
1715,SQL,643.15,48,Salvador,PIX,3,Concluído,2025-12-27
1716,Python,869.08,31,Lauro de Freitas,PIX,1,Concluído,2025-03-07
1717,Python,633.99,61,Salvador,Boleto,4,Concluído,2025-04-03
1718,Excel,516.76,62,Lauro de Freitas,PIX,5,Em andamento,2025-01-25
1719,Power BI,327.78,25,Lauro de Freitas,PIX,2,Cancelado,2025-05-31
1720,Python,868.1,20,Vitória da Conquista,Boleto,3,Concluído,2025-12-18
1721,Python,239.22,22,Feira de Santana,PIX,4,Concluído,2025-07-18
1722,Java,798.07,59,Feira de Santana,PIX,1,Concluído,2025-04-25
1723,Python,405.96,61,Lauro de Freitas,PIX,2,Em andamento,2025-12-25
1724,Excel,953.14,25,Salvador,Cartão,2,Concluído,2025-11-06
1725,Python,606.39,46,Camaçari,PIX,4,Concluído,2025-09-26
1726,Python,907.82,41,Lauro de Freitas,Cartão,4,Concluído,2025-05-23
1727,Python,492.56,62,Camaçari,Cartão,1,Concluído,2025-12-07
1728,Python,421.78,43,Lauro de Freitas,Cartão,2,Concluído,2025-03-24
1729,Power BI,177.64,29,Feira de Santana,PIX,5,Concluído,2025-05-15
1730,SQL,529.99,60,Feira de Santana,Boleto,4,Concluído,2025-01-21
1731,Excel,308.92,27,Vitória da Conquista,Cartão,4,Concluído,2025-01-31
1732,Excel,559.08,18,Salvador,Boleto,3,Concluído,2025-01-05
1733,Python,372.91,26,Vitória da Conquista,Cartão,4,Em andamento,2025-04-07
1734,SQL,697.53,48,Camaçari,Cartão,1,Concluído,2025-10-11
1735,Python,669.96,52,Salvador,Cartão,2,Em andamento,2025-03-16
1736,Excel,874.97,22,Camaçari,Boleto,1,Concluído,2025-05-07
1737,C#,664.15,44,Vitória da Conquista,Cartão,3,Concluído,2025-08-10
1738,Power BI,138.52,38,Camaçari,Cartão,2,Em andamento,2025-07-11
1739,Python,451.6,56,Feira de Santana,Boleto,2,Concluído,2025-09-18
1740,Python,899.77,59,Feira de Santana,Cartão,5,Concluído,2025-09-12
1741,SQL,795.69,45,Lauro de Freitas,Cartão,4,Concluído,2025-02-13
1742,Python,733.93,27,Salvador,PIX,3,Concluído,2025-08-26
1743,SQL,685.05,39,Vitória da Conquista,Boleto,5,Concluído,2025-06-07
1744,Python,869.74,48,Lauro de Freitas,PIX,4,Em andamento,2025-12-19
1745,Python,630.5,53,Lauro de Freitas,Boleto,5,Concluído,2025-06-22
1746,Python,181.79,49,Vitória da Conquista,Boleto,5,Concluído,2025-02-02
1747,Power BI,326.33,35,Vitória da Conquista,PIX,5,Concluído,2025-06-10
1748,Excel,934.04,38,Feira de Santana,Boleto,2,Concluído,2025-06-06
1749,Python,272.56,39,Lauro de Freitas,Boleto,4,Concluído,2025-11-03
1750,Python,481.36,60,Feira de Santana,Boleto,2,Em andamento,2025-12-19
1751,Python,365.41,61,Vitória da Conquista,Boleto,5,Concluído,2025-04-15
1752,Java,818.13,55,Lauro de Freitas,Cartão,1,Em andamento,2025-05-30
1753,Excel,674.64,31,Lauro de Freitas,Boleto,3,Concluído,2025-11-28
1754,Python,828.52,41,Feira de Santana,PIX,4,Em andamento,2025-10-18
1755,Python,513.07,39,Feira de Santana,PIX,5,Concluído,2025-03-05
1756,SQL,969.76,53,Camaçari,Cartão,1,Concluído,2025-05-11
1757,Python,934.93,47,Lauro de Freitas,Boleto,3,Concluído,2025-08-04
1758,Python,279.17,21,Camaçari,Boleto,4,Concluído,2025-09-01
1759,Power BI,493.36,38,Salvador,Cartão,2,Concluído,2025-01-28
1760,Python,136.83,22,Vitória da Conquista,Cartão,5,Concluído,2025-03-07
1761,Power BI,805.38,65,Camaçari,Cartão,1,Em andamento,2025-10-18
1762,Excel,153.79,25,Vitória da Conquista,Boleto,3,Concluído,2025-05-04
1763,Excel,307.34,57,Lauro de Freitas,Boleto,3,Cancelado,2025-07-01
1764,Excel,856.59,27,Salvador,Boleto,5,Concluído,2025-04-23
1765,Python,254.56,42,Feira de Santana,Boleto,5,Concluído,2025-03-24
1766,Excel,181.96,65,Lauro de Freitas,PIX,4,Concluído,2025-05-07
1767,Python,860.74,32,Feira de Santana,PIX,5,Concluído,2025-03-30
1768,Excel,925.76,35,Salvador,Cartão,2,Em andamento,2025-08-11
1769,Java,621.57,56,Camaçari,PIX,2,Concluído,2025-02-11
1770,Python,467.58,46,Camaçari,Cartão,4,Em andamento,2025-07-14
1771,Python,120.62,35,Feira de Santana,Boleto,4,Concluído,2025-09-26
1772,Power BI,407.96,19,Camaçari,Boleto,5,Concluído,2025-08-15
1773,Python,645.8,41,Feira de Santana,Boleto,1,Concluído,2025-12-24
1774,Python,714.85,28,Camaçari,Cartão,2,Concluído,2025-07-27
1775,Python,346.63,63,Vitória da Conquista,Cartão,4,Concluído,2025-08-29
1776,Power BI,964.49,61,Lauro de Freitas,Cartão,1,Concluído,2025-01-12
1777,Python,449.88,40,Vitória da Conquista,PIX,1,Concluído,2025-08-17
1778,Python,918.17,23,Camaçari,PIX,3,Concluído,2025-07-07
1779,Power BI,920.34,34,Camaçari,Cartão,2,Concluído,2025-10-27
1780,Excel,680.41,56,Lauro de Freitas,Cartão,1,Cancelado,2025-07-06
1781,Power BI,143.08,32,Salvador,Boleto,2,Concluído,2025-12-23
1782,Excel,597.44,34,Salvador,Boleto,3,Concluído,2025-05-31
1783,Python,227.37,45,Vitória da Conquista,Cartão,2,Concluído,2025-03-27
1784,SQL,568.36,32,Salvador,Boleto,1,Concluído,2025-04-01
1785,Python,359.32,48,Camaçari,Cartão,2,Concluído,2025-04-11
1786,Excel,642.27,22,Salvador,Cartão,3,Em andamento,2025-04-02
1787,Java,580.46,47,Lauro de Freitas,PIX,2,Concluído,2025-04-06
1788,Python,320.98,18,Vitória da Conquista,Cartão,3,Concluído,2025-01-11
1789,SQL,550.72,21,Camaçari,Cartão,2,Concluído,2025-03-21
1790,Python,861.78,33,Lauro de Freitas,PIX,5,Em andamento,2025-08-25
1791,Python,321.11,29,Salvador,Boleto,2,Concluído,2025-11-07
1792,Excel,778.96,22,Camaçari,Cartão,1,Concluído,2025-09-28
1793,Power BI,818.85,61,Camaçari,Boleto,5,Em andamento,2025-09-26
1794,Python,519.86,59,Lauro de Freitas,PIX,5,Concluído,2025-07-27
1795,Python,776.37,51,Camaçari,Cartão,5,Em andamento,2025-03-06
1796,Excel,824.25,31,Salvador,Boleto,3,Em andamento,2025-03-01
1797,Power BI,643.86,44,Camaçari,PIX,3,Concluído,2025-06-11
1798,Python,538.4,19,Feira de Santana,PIX,2,Concluído,2025-10-30
1799,Excel,811.37,65,Feira de Santana,Boleto,3,Concluído,2025-03-14
1800,Excel,114.64,32,Camaçari,PIX,4,Concluído,2025-12-31
1801,Python,518.58,31,Camaçari,Cartão,4,Cancelado,2025-05-06
1802,Python,952.85,58,Salvador,PIX,3,Concluído,2025-08-27
1803,Python,918.35,59,Camaçari,Cartão,5,Concluído,2025-09-20
1804,Python,596.35,20,Camaçari,Cartão,3,Concluído,2025-06-08
1805,Power BI,929.69,28,Salvador,Cartão,2,Em andamento,2025-10-15
1806,Power BI,342.55,19,Lauro de Freitas,Cartão,5,Concluído,2025-08-18
1807,Python,462.97,57,Camaçari,PIX,5,Concluído,2025-07-08
1808,Excel,145.72,51,Lauro de Freitas,Cartão,4,Em andamento,2025-08-10
1809,Python,787.18,20,Lauro de Freitas,Boleto,5,Concluído,2025-03-20
1810,Power BI,939.55,42,Vitória da Conquista,Boleto,4,Em andamento,2025-11-22
1811,Excel,340.3,27,Feira de Santana,Cartão,5,Concluído,2025-07-21
1812,Excel,298.11,20,Vitória da Conquista,Cartão,2,Concluído,2025-10-19
1813,Excel,274.2,27,Camaçari,Boleto,5,Concluído,2025-04-18
1814,Python,100.41,22,Feira de Santana,Cartão,3,Em andamento,2025-02-03
1815,Excel,297.09,28,Camaçari,Cartão,1,Em andamento,2025-06-25
1816,C#,655.02,41,Camaçari,PIX,5,Concluído,2025-06-19
1817,Python,668.27,38,Lauro de Freitas,Cartão,5,Concluído,2025-05-23
1818,Python,825.47,33,Feira de Santana,Cartão,4,Concluído,2025-06-18
1819,Excel,945.85,37,Camaçari,Boleto,4,Concluído,2025-10-30
1820,Python,370.21,34,Salvador,Cartão,5,Concluído,2025-04-23
1821,Python,892.57,33,Camaçari,Cartão,1,Em andamento,2025-09-16
1822,Python,426.59,65,Camaçari,PIX,5,Concluído,2025-02-11
1823,Power BI,318.14,57,Camaçari,Boleto,1,Em andamento,2025-01-30
1824,Excel,491.96,45,Feira de Santana,PIX,4,Cancelado,2025-06-20
1825,Python,943.73,25,Vitória da Conquista,Cartão,4,Em andamento,2025-09-09
1826,Python,934.95,43,Lauro de Freitas,Cartão,4,Concluído,2025-05-01
1827,Excel,357.72,57,Feira de Santana,PIX,2,Concluído,2025-10-31
1828,Python,439.06,23,Salvador,Cartão,1,Em andamento,2025-01-05
1829,Python,234.94,45,Camaçari,Cartão,2,Cancelado,2025-01-02
1830,Excel,523.99,20,Feira de Santana,PIX,3,Em andamento,2025-12-25
1831,SQL,421.43,54,Salvador,Cartão,2,Em andamento,2025-06-19
1832,Python,189.87,55,Salvador,Cartão,5,Concluído,2025-04-09
1833,Python,810.49,43,Camaçari,Cartão,3,Concluído,2025-11-12
1834,Excel,853.06,22,Lauro de Freitas,PIX,2,Concluído,2025-11-07
1835,Excel,867.06,28,Lauro de Freitas,Cartão,4,Concluído,2025-12-19
1836,Power BI,355.23,43,Vitória da Conquista,Boleto,2,Em andamento,2025-08-20
1837,Python,422.78,50,Vitória da Conquista,PIX,4,Concluído,2025-05-01
1838,Power BI,814.73,37,Vitória da Conquista,Cartão,2,Concluído,2025-12-27
1839,Excel,239.6,23,Salvador,Boleto,1,Concluído,2025-08-18
1840,Power BI,213.4,64,Salvador,PIX,3,Em andamento,2025-10-24
1841,Excel,315.23,48,Camaçari,PIX,1,Cancelado,2025-12-09
1842,Python,948.22,53,Lauro de Freitas,PIX,2,Em andamento,2025-12-02
1843,Excel,130.35,28,Camaçari,Cartão,3,Concluído,2025-01-17
1844,Power BI,856.91,34,Camaçari,Cartão,4,Concluído,2025-07-23
1845,Python,805.25,38,Camaçari,Cartão,3,Em andamento,2025-12-29
1846,Python,480.01,38,Lauro de Freitas,Boleto,2,Concluído,2025-03-26
1847,Python,958.76,44,Salvador,PIX,3,Concluído,2025-03-13
1848,Python,315.92,56,Camaçari,PIX,2,Em andamento,2025-08-02
1849,Python,134.5,18,Vitória da Conquista,Boleto,3,Em andamento,2025-07-10
1850,Excel,403.36,24,Camaçari,Boleto,2,Concluído,2025-06-20
1851,Python,712.22,65,Lauro de Freitas,PIX,5,Concluído,2025-09-28
1852,Excel,994.17,57,Lauro de Freitas,Cartão,4,Em andamento,2025-01-21
1853,Excel,509.36,64,Lauro de Freitas,Boleto,3,Concluído,2025-08-22
1854,Python,139.96,39,Salvador,PIX,5,Concluído,2025-02-02
1855,Excel,526.97,44,Camaçari,Boleto,5,Concluído,2025-06-11
1856,Power BI,851.22,32,Camaçari,PIX,3,Em andamento,2025-01-20
1857,Excel,834.96,60,Lauro de Freitas,PIX,4,Concluído,2025-09-29
1858,Excel,306.2,32,Camaçari,Cartão,4,Concluído,2025-01-25
1859,Python,962.67,35,Lauro de Freitas,Boleto,4,Concluído,2025-11-24
1860,Excel,809.09,56,Salvador,PIX,5,Concluído,2025-12-05
1861,Python,597.02,25,Feira de Santana,PIX,5,Em andamento,2025-04-01
1862,Python,590.46,30,Salvador,Boleto,4,Concluído,2025-11-28
1863,Excel,320.94,48,Salvador,Cartão,2,Cancelado,2025-05-13
1864,Python,252.02,36,Vitória da Conquista,PIX,2,Cancelado,2025-04-15
1865,Python,756.15,41,Salvador,PIX,3,Cancelado,2025-12-21
1866,Python,593.71,22,Salvador,Cartão,1,Em andamento,2025-01-02
1867,Python,958.13,22,Vitória da Conquista,Cartão,1,Em andamento,2025-06-22
1868,Power BI,209.2,52,Camaçari,Boleto,1,Concluído,2025-11-11
1869,Excel,350.37,23,Vitória da Conquista,Cartão,3,Concluído,2025-04-07
1870,Python,590.67,34,Salvador,Boleto,1,Cancelado,2025-03-25
1871,Python,231.13,28,Lauro de Freitas,Boleto,5,Concluído,2025-11-20
1872,Python,416.14,39,Camaçari,PIX,1,Em andamento,2025-07-26
1873,Python,291.02,30,Lauro de Freitas,Boleto,4,Em andamento,2025-12-24
1874,Python,160.11,65,Feira de Santana,Boleto,4,Concluído,2025-08-23
1875,Python,448.45,59,Vitória da Conquista,Cartão,1,Concluído,2025-04-07
1876,Excel,103.25,40,Salvador,Boleto,3,Concluído,2025-08-01
1877,Python,774.66,18,Vitória da Conquista,PIX,1,Concluído,2025-02-19
1878,Excel,635.08,53,Salvador,Boleto,2,Concluído,2025-10-11
1879,Excel,996.42,64,Vitória da Conquista,Cartão,5,Em andamento,2025-11-23
1880,Python,385.26,37,Lauro de Freitas,PIX,3,Concluído,2025-02-24
1881,Python,149.32,37,Feira de Santana,Boleto,3,Em andamento,2025-03-20
1882,Power BI,352.5,44,Salvador,Boleto,3,Concluído,2025-06-07
1883,Python,764.67,44,Salvador,Cartão,3,Concluído,2025-12-31
1884,Python,183.67,26,Lauro de Freitas,Boleto,5,Em andamento,2025-07-05
1885,Python,201.94,34,Vitória da Conquista,PIX,1,Concluído,2025-04-19
1886,Python,623.91,23,Feira de Santana,Cartão,3,Concluído,2025-10-09
1887,Python,779.26,23,Lauro de Freitas,Boleto,5,Concluído,2025-10-10
1888,Python,692.01,24,Camaçari,Cartão,3,Cancelado,2025-08-04
1889,Python,183.57,39,Vitória da Conquista,Boleto,1,Concluído,2025-02-18
1890,Python,953.99,55,Salvador,Cartão,4,Concluído,2025-07-04
1891,Python,465.29,24,Vitória da Conquista,Cartão,5,Cancelado,2025-05-07
1892,Python,173.71,28,Feira de Santana,Boleto,5,Em andamento,2025-02-23
1893,SQL,667.65,19,Camaçari,Cartão,2,Concluído,2025-12-16
1894,Python,558.62,44,Salvador,Boleto,5,Em andamento,2025-10-23
1895,Excel,815.09,30,Camaçari,Boleto,2,Concluído,2025-04-19
1896,Excel,651.83,42,Feira de Santana,Boleto,3,Concluído,2025-07-27
1897,Excel,976.25,44,Lauro de Freitas,PIX,3,Concluído,2025-03-05
1898,Excel,736.11,34,Lauro de Freitas,PIX,1,Cancelado,2025-07-27
1899,SQL,631.56,65,Vitória da Conquista,Boleto,2,Concluído,2025-11-25
1900,Python,622.08,60,Feira de Santana,Cartão,1,Concluído,2025-05-08
1901,Python,770.29,64,Salvador,Boleto,4,Concluído,2025-04-22
1902,Excel,348.79,25,Lauro de Freitas,Cartão,2,Em andamento,2025-12-23
1903,SQL,112.28,24,Vitória da Conquista,Cartão,4,Concluído,2025-11-28
1904,Excel,806.94,41,Vitória da Conquista,PIX,4,Em andamento,2025-12-15
1905,Excel,347.46,60,Feira de Santana,Boleto,2,Concluído,2025-06-30
1906,Power BI,269.1,60,Feira de Santana,PIX,4,Cancelado,2025-08-12
1907,Excel,143.94,18,Camaçari,PIX,2,Concluído,2025-01-31
1908,Python,773.39,51,Vitória da Conquista,Cartão,4,Concluído,2025-05-28
1909,Python,226.53,35,Feira de Santana,PIX,1,Concluído,2025-09-29
1910,Python,158.67,47,Vitória da Conquista,PIX,2,Concluído,2025-12-19
1911,SQL,877.36,48,Camaçari,PIX,2,Concluído,2025-08-13
1912,Excel,914.23,19,Feira de Santana,Boleto,4,Concluído,2025-10-10
1913,Python,558.63,27,Salvador,PIX,3,Concluído,2025-12-20
1914,SQL,188.85,60,Lauro de Freitas,PIX,4,Concluído,2025-10-18
1915,Python,961.34,24,Feira de Santana,PIX,3,Em andamento,2025-12-09
1916,Excel,938.13,57,Lauro de Freitas,Boleto,2,Concluído,2025-09-28
1917,Excel,102.93,19,Vitória da Conquista,Boleto,5,Concluído,2025-06-24
1918,Python,101.21,30,Feira de Santana,Cartão,3,Em andamento,2025-08-06
1919,Python,325.95,35,Lauro de Freitas,Cartão,4,Em andamento,2025-11-05
1920,Power BI,608.59,40,Salvador,PIX,4,Concluído,2025-05-06
1921,Java,392.14,39,Vitória da Conquista,PIX,2,Concluído,2025-09-10
1922,Power BI,304.72,53,Salvador,Boleto,1,Concluído,2025-03-12
1923,Excel,308.07,20,Feira de Santana,PIX,4,Concluído,2025-02-07
1924,Power BI,192.25,53,Camaçari,Boleto,2,Concluído,2025-04-20
1925,SQL,296.52,24,Salvador,PIX,1,Cancelado,2025-07-29
1926,Excel,208.15,35,Lauro de Freitas,PIX,2,Concluído,2025-05-02
1927,Python,650.5,23,Vitória da Conquista,Boleto,5,Em andamento,2025-05-04
1928,Excel,139.65,62,Vitória da Conquista,Boleto,2,Em andamento,2025-12-23
1929,Python,755.7,49,Feira de Santana,PIX,3,Concluído,2025-09-15
1930,Python,624.49,54,Vitória da Conquista,Cartão,4,Em andamento,2025-07-02
1931,Excel,777.89,53,Feira de Santana,Cartão,1,Cancelado,2025-10-20
1932,SQL,119.13,35,Feira de Santana,Cartão,2,Concluído,2025-01-24
1933,Power BI,759.1,30,Feira de Santana,Cartão,2,Concluído,2025-02-01
1934,Python,695.4,32,Lauro de Freitas,Cartão,1,Concluído,2025-04-15
1935,Excel,429.88,37,Camaçari,Cartão,1,Em andamento,2025-03-23
1936,Python,526.26,18,Feira de Santana,PIX,1,Concluído,2025-12-17
1937,Excel,858.52,44,Salvador,Cartão,2,Concluído,2025-03-20
1938,Excel,473.45,45,Feira de Santana,Boleto,2,Concluído,2025-09-24
1939,Excel,742.25,61,Lauro de Freitas,Boleto,5,Cancelado,2025-08-20
1940,Python,241.56,56,Lauro de Freitas,Boleto,5,Concluído,2025-08-18
1941,Python,482.3,57,Camaçari,PIX,3,Concluído,2025-04-20
1942,Java,933.49,19,Feira de Santana,PIX,3,Concluído,2025-10-02
1943,Power BI,518.28,23,Lauro de Freitas,Cartão,2,Cancelado,2025-04-28
1944,Excel,763.2,52,Salvador,Boleto,4,Concluído,2025-11-29
1945,Power BI,622.5,65,Feira de Santana,Cartão,5,Concluído,2025-04-29
1946,Power BI,818.95,33,Salvador,Boleto,5,Concluído,2025-02-07
1947,Excel,317.25,53,Salvador,PIX,5,Concluído,2025-05-13
1948,Power BI,334.93,53,Feira de Santana,Cartão,1,Concluído,2025-04-16
1949,Python,225.64,32,Salvador,Boleto,2,Concluído,2025-02-06
1950,SQL,479.81,58,Lauro de Freitas,Cartão,3,Concluído,2025-12-15
1951,Python,348.58,39,Salvador,Cartão,1,Em andamento,2025-12-07
1952,SQL,721.7,64,Salvador,Cartão,3,Concluído,2025-11-23
1953,Python,627.16,23,Feira de Santana,PIX,1,Concluído,2025-10-03
1954,Python,682.69,21,Lauro de Freitas,Cartão,2,Cancelado,2025-06-10
1955,Python,441.04,25,Lauro de Freitas,Boleto,3,Em andamento,2025-05-14
1956,Python,243.25,52,Feira de Santana,Boleto,5,Concluído,2025-05-28
1957,Excel,541.93,22,Feira de Santana,Cartão,3,Concluído,2025-01-22
1958,Power BI,382.6,48,Salvador,Boleto,4,Concluído,2025-01-23
1959,Power BI,639.19,18,Vitória da Conquista,Cartão,4,Concluído,2025-06-24
1960,Java,179.72,64,Lauro de Freitas,PIX,5,Concluído,2025-07-13
1961,Power BI,606.6,33,Camaçari,Cartão,3,Concluído,2025-06-14
1962,SQL,432.51,21,Vitória da Conquista,PIX,2,Em andamento,2025-07-12
1963,Python,756.54,53,Salvador,Boleto,4,Concluído,2025-04-17
1964,Python,316.25,56,Lauro de Freitas,Boleto,4,Concluído,2025-01-09
1965,Power BI,795.03,58,Lauro de Freitas,Cartão,2,Concluído,2025-05-18
1966,Excel,821.69,25,Camaçari,PIX,5,Concluído,2025-10-12
1967,Excel,923.61,65,Salvador,PIX,3,Cancelado,2025-11-26
1968,Excel,259.6,48,Camaçari,Cartão,5,Concluído,2025-04-07
1969,Excel,575.39,22,Camaçari,PIX,2,Concluído,2025-02-03
1970,Power BI,227.25,43,Lauro de Freitas,Boleto,3,Em andamento,2025-09-25
1971,Excel,614.18,60,Vitória da Conquista,PIX,3,Concluído,2025-05-05
1972,Power BI,891.4,63,Feira de Santana,PIX,5,Concluído,2025-02-23
1973,Python,378.53,34,Salvador,PIX,1,Em andamento,2025-05-30
1974,Excel,950.81,58,Camaçari,Cartão,3,Cancelado,2025-07-11
1975,Python,781.79,20,Feira de Santana,PIX,2,Em andamento,2025-07-08
1976,Python,405.84,61,Feira de Santana,PIX,2,Cancelado,2025-01-12
1977,Excel,701.7,48,Camaçari,PIX,4,Em andamento,2025-05-29
1978,Python,561.58,51,Lauro de Freitas,Cartão,2,Em andamento,2025-07-08
1979,Python,317.2,62,Lauro de Freitas,Boleto,2,Em andamento,2025-05-22
1980,Excel,398.3,26,Camaçari,Boleto,1,Em andamento,2025-06-24
1981,Python,133.69,61,Salvador,PIX,2,Concluído,2025-04-21
1982,Python,287.94,40,Feira de Santana,Boleto,3,Concluído,2025-12-29
1983,Python,209.86,64,Feira de Santana,Cartão,1,Concluído,2025-12-31
1984,Excel,639.77,51,Camaçari,Boleto,1,Concluído,2025-11-07
1985,Python,977.93,33,Lauro de Freitas,Cartão,2,Concluído,2025-03-10
1986,Python,464.4,38,Feira de Santana,Cartão,4,Em andamento,2025-02-09
1987,Python,960.49,57,Lauro de Freitas,PIX,3,Cancelado,2025-02-18
1988,Excel,515.44,50,Camaçari,Boleto,5,Em andamento,2025-01-06
1989,SQL,920.26,31,Salvador,Cartão,5,Concluído,2025-08-01
1990,Power BI,200.71,26,Lauro de Freitas,Boleto,1,Concluído,2025-07-13
1991,Power BI,400.37,58,Camaçari,PIX,3,Em andamento,2025-11-02
1992,Python,207.63,64,Camaçari,Cartão,5,Em andamento,2025-07-20
1993,Power BI,431.01,40,Feira de Santana,Cartão,1,Concluído,2025-02-06
1994,Python,827.56,51,Lauro de Freitas,PIX,1,Concluído,2025-04-26
1995,Python,308.11,51,Camaçari,PIX,1,Concluído,2025-07-28
1996,Python,275.14,64,Feira de Santana,Cartão,5,Concluído,2025-03-17
1997,Power BI,166.05,46,Vitória da Conquista,PIX,3,Concluído,2025-02-17
1998,Excel,329.53,20,Vitória da Conquista,Cartão,5,Concluído,2025-01-22
1999,Python,846.52,58,Salvador,PIX,2,Concluído,2025-07-22
2000,Python,485.7,65,Salvador,Boleto,1,Concluído,2025-03-07
2001,SQL,483.76,19,Salvador,Cartão,1,Concluído,2025-04-15
2002,Power BI,425.09,43,Lauro de Freitas,Cartão,1,Concluído,2025-12-17
