id_pedido,data_pedido,categoria,produto,preco_unitario,quantidade,desconto,valor_total,cidade,forma_pagamento,status_pedido,avaliacao_cliente
930,2025-05-07,Smartphones,iPhone,5376.38,3,0.0,16129.14,Porto Alegre,Boleto,Entregue,3
931,2025-08-21,Escritório,Impressora,3479.34,5,0.0,17396.7,Curitiba,Cartão de Débito,Entregue,2
932,2025-12-21,Informática,Mouse,581.49,3,0.29,1238.57,São Paulo,PIX,Entregue,4
933,2025-12-30,Casa,Cafeteira,4826.07,2,0.24,7335.63,Fortaleza,Cartão de Crédito,Entregue,4
934,2025-11-23,Games,Controle,681.11,4,0.19,2206.8,Fortaleza,Cartão de Débito,Entregue,4
935,2025-04-07,Smartphones,Moto G,1049.36,5,0.07,4879.52,Curitiba,PIX,Em Transporte,5
936,2025-09-05,Escritório,Cadeira,6484.53,3,0.18,15951.94,Recife,Cartão de Débito,Entregue,5
937,2025-12-10,Informática,SSD,7695.34,3,0.01,22855.16,Curitiba,Cartão de Débito,Entregue,5
938,2025-05-07,Escritório,Impressora,5080.9,4,0.12,17884.77,Porto Alegre,Cartão de Débito,Entregue,5
939,2025-05-25,Informática,Notebook,3652.42,2,0.14,6282.16,Rio de Janeiro,Boleto,Em Transporte,1
940,2025-08-01,Smartphones,iPhone,6174.02,3,0.19,15002.87,Recife,PIX,Entregue,1
941,2025-11-29,Casa,Cafeteira,6941.8,1,0.08,6386.46,Fortaleza,Boleto,Entregue,4
942,2025-12-19,Informática,Monitor,4141.28,1,0.08,3809.98,Rio de Janeiro,Cartão de Crédito,Entregue,3
943,2025-12-19,Smartphones,Moto G,3500.65,5,0.18,14352.67,Recife,Cartão de Débito,Entregue,2
944,2025-03-08,Games,Headset,2939.29,5,0.16,12345.02,Belo Horizonte,PIX,Entregue,3
945,2025-01-05,Smartphones,Redmi,481.0,4,0.28,1385.28,Recife,Boleto,Entregue,3
946,2025-07-09,Informática,Teclado,3796.23,1,0.19,3074.95,Porto Alegre,Boleto,Entregue,4
947,2025-01-22,Casa,Micro-ondas,6819.8,3,0.16,17185.9,São Paulo,Cartão de Débito,Devolvido,1
948,2025-04-12,Games,Controle,794.68,2,0.07,1478.1,Belo Horizonte,PIX,Entregue,4
949,2025-02-27,Casa,Cafeteira,7809.55,4,0.06,29363.91,Salvador,PIX,Entregue,5
950,2025-05-17,Games,Nintendo Switch,2485.51,4,0.16,8351.31,São Paulo,Cartão de Débito,Em Transporte,2
951,2025-01-17,Casa,Micro-ondas,3535.5,5,0.3,12374.25,Recife,Boleto,Em Transporte,2
952,2025-03-30,Casa,Air Fryer,4269.2,2,0.03,8282.25,Salvador,Cartão de Crédito,Em Transporte,2
953,2025-09-09,Smartphones,iPhone,1291.54,1,0.2,1033.23,São Paulo,Cartão de Crédito,Devolvido,1
954,2025-11-26,Games,PS5,2120.81,4,0.19,6871.42,São Paulo,Boleto,Entregue,2
955,2025-10-22,Informática,Teclado,5625.78,2,0.06,10576.47,Rio de Janeiro,Boleto,Entregue,4
956,2025-09-10,Informática,Mouse,7919.13,4,0.24,24074.16,Salvador,Cartão de Crédito,Entregue,1
957,2025-01-11,Escritório,Impressora,1991.73,2,0.27,2907.93,Belo Horizonte,Cartão de Crédito,Entregue,3
958,2025-06-18,Casa,Air Fryer,7966.37,1,0.02,7807.04,Salvador,Cartão de Débito,Entregue,2
959,2025-05-03,Informática,Mouse,6571.54,2,0.19,10645.89,São Paulo,PIX,Entregue,4
960,2025-12-02,Informática,Mouse,3222.98,4,0.11,11473.81,Rio de Janeiro,Cartão de Débito,Entregue,1
961,2025-01-04,Smartphones,Poco,7687.21,5,0.01,38051.69,Belo Horizonte,Boleto,Entregue,3
962,2025-09-07,Casa,Liquidificador,1361.1,1,0.28,979.99,Recife,Cartão de Crédito,Em Transporte,5
963,2025-11-13,Smartphones,Moto G,1410.68,3,0.08,3893.48,Salvador,Cartão de Crédito,Entregue,1
964,2025-12-09,Games,Controle,6294.47,1,0.16,5287.35,Salvador,Cartão de Débito,Entregue,1
965,2025-11-13,Smartphones,Moto G,4032.86,5,0.08,18551.16,Curitiba,Cartão de Crédito,Entregue,2
966,2025-10-20,Casa,Air Fryer,3500.0,1,0.15,2975.0,Recife,Boleto,Entregue,2
967,2025-11-29,Escritório,Notebook Stand,830.53,5,0.05,3945.02,Curitiba,PIX,Entregue,4
968,2025-07-26,Smartphones,Poco,2822.12,3,0.18,6942.42,Rio de Janeiro,PIX,Entregue,4
969,2025-11-15,Smartphones,Poco,1821.21,4,0.03,7066.29,Recife,Cartão de Crédito,Entregue,4
970,2025-10-20,Informática,Monitor,2106.39,4,0.12,7414.49,Rio de Janeiro,Cartão de Débito,Entregue,4
971,2025-06-14,Escritório,Notebook Stand,6473.32,2,0.24,9839.45,Salvador,PIX,Entregue,3
972,2025-07-26,Casa,Cafeteira,5069.09,4,0.09,18451.49,Salvador,Cartão de Débito,Entregue,3
973,2025-06-12,Informática,Monitor,3862.69,5,0.19,15643.89,Recife,Boleto,Entregue,2
974,2025-08-04,Games,Controle,3441.34,5,0.09,15658.1,Porto Alegre,Cartão de Débito,Em Transporte,4
975,2025-08-19,Smartphones,Redmi,1884.92,3,0.0,5654.76,São Paulo,Cartão de Crédito,Entregue,4
976,2025-10-09,Casa,Cafeteira,3968.11,4,0.12,13967.75,Rio de Janeiro,Cartão de Débito,Entregue,3
977,2025-08-16,Casa,Liquidificador,3028.59,2,0.06,5693.75,Recife,Cartão de Crédito,Entregue,5
978,2025-08-14,Smartphones,Moto G,5460.91,5,0.26,20205.37,Salvador,Boleto,Entregue,3
979,2025-06-21,Informática,Notebook,1542.49,2,0.02,3023.28,Rio de Janeiro,Cartão de Crédito,Entregue,2
980,2025-05-12,Informática,Monitor,3389.96,4,0.01,13424.24,Belo Horizonte,Cartão de Débito,Em Transporte,5
981,2025-11-16,Casa,Cafeteira,752.84,3,0.2,1806.82,Salvador,Boleto,Entregue,2
982,2025-01-22,Escritório,Webcam,7537.11,4,0.11,26832.11,Salvador,Boleto,Entregue,5
983,2025-07-25,Smartphones,Redmi,7495.26,5,0.07,34852.96,Fortaleza,Cartão de Débito,Entregue,2
984,2025-04-30,Escritório,Webcam,3044.88,2,0.07,5663.48,Fortaleza,Boleto,Entregue,2
985,2025-12-06,Games,Xbox Series,493.94,1,0.14,424.79,Curitiba,Boleto,Entregue,3
986,2025-10-02,Games,Xbox Series,4601.57,5,0.25,17255.89,Salvador,Cartão de Crédito,Entregue,1
987,2025-11-07,Games,PS5,4892.67,2,0.13,8513.25,Belo Horizonte,Cartão de Débito,Entregue,5
988,2025-04-22,Informática,Mouse,4593.45,2,0.25,6890.17,Belo Horizonte,Cartão de Débito,Entregue,2
989,2025-09-14,Escritório,Mesa,3946.14,5,0.24,14995.33,Salvador,Cartão de Crédito,Entregue,5
990,2025-03-07,Escritório,Cadeira,7629.95,5,0.16,32045.79,Porto Alegre,Cartão de Crédito,Entregue,4
991,2025-08-13,Escritório,Notebook Stand,2698.28,1,0.05,2563.37,Curitiba,Cartão de Crédito,Entregue,1
992,2025-12-29,Games,Xbox Series,5176.56,5,0.0,25882.8,Belo Horizonte,Cartão de Débito,Entregue,2
993,2025-07-31,Informática,Monitor,6652.22,1,0.07,6186.56,Rio de Janeiro,Boleto,Entregue,5
994,2025-03-09,Games,Nintendo Switch,333.33,5,0.02,1633.32,Fortaleza,PIX,Entregue,2
995,2025-07-04,Games,PS5,2966.38,5,0.05,14090.31,São Paulo,Cartão de Crédito,Entregue,1
996,2025-12-17,Informática,Mouse,5024.43,1,0.27,3667.83,Recife,Boleto,Entregue,1
997,2025-11-16,Smartphones,iPhone,6223.74,2,0.06,11700.63,Porto Alegre,Cartão de Débito,Em Transporte,1
998,2025-02-17,Smartphones,Redmi,3045.73,3,0.12,8040.73,Recife,Boleto,Em Transporte,1
999,2025-09-04,Smartphones,Redmi,912.79,4,0.01,3614.65,Fortaleza,Boleto,Em Transporte,5
1000,2025-07-10,Smartphones,Moto G,5586.8,5,0.01,27654.66,Recife,Cartão de Crédito,Entregue,2
1001,2025-01-13,Informática,Teclado,3996.8,4,0.02,15667.46,Recife,Boleto,Entregue,4
1002,2025-08-22,Games,Controle,2807.29,4,0.01,11116.87,Porto Alegre,Boleto,Cancelado,2
1003,2025-01-12,Smartphones,Galaxy,3283.49,5,0.12,14447.36,Recife,Cartão de Crédito,Entregue,2
1004,2025-11-27,Casa,Micro-ondas,3788.73,2,0.21,5986.19,Rio de Janeiro,Cartão de Débito,Entregue,3
1005,2025-10-31,Casa,Ventilador,7637.84,4,0.3,21385.95,São Paulo,Boleto,Entregue,4
1006,2025-06-04,Escritório,Mesa,1200.28,2,0.01,2376.55,Belo Horizonte,Cartão de Débito,Entregue,5
1007,2025-03-25,Games,PS5,3084.77,2,0.09,5614.28,Belo Horizonte,Cartão de Crédito,Entregue,4
1008,2025-06-08,Informática,Notebook,2005.99,5,0.09,9127.25,Recife,Cartão de Crédito,Entregue,4
1009,2025-03-26,Casa,Cafeteira,5284.55,2,0.26,7821.13,Rio de Janeiro,Cartão de Crédito,Entregue,1
1010,2025-06-19,Escritório,Webcam,7007.04,1,0.1,6306.34,Porto Alegre,Cartão de Débito,Cancelado,2
1011,2025-03-31,Informática,Mouse,7971.16,5,0.18,32681.76,Recife,Cartão de Débito,Em Transporte,5
1012,2025-02-11,Escritório,Notebook Stand,5704.09,4,0.28,16427.78,Curitiba,Boleto,Entregue,1
1013,2025-01-02,Games,Nintendo Switch,1982.95,3,0.16,4997.03,Rio de Janeiro,Boleto,Devolvido,5
1014,2025-01-02,Games,Controle,5220.74,3,0.11,13939.38,Belo Horizonte,PIX,Em Transporte,1
1015,2025-12-18,Informática,Monitor,2857.38,4,0.13,9943.68,Curitiba,Cartão de Crédito,Em Transporte,4
1016,2025-01-11,Casa,Ventilador,4604.92,1,0.11,4098.38,Belo Horizonte,Cartão de Crédito,Em Transporte,1
1017,2025-11-12,Casa,Cafeteira,6607.94,4,0.17,21938.36,São Paulo,Cartão de Crédito,Em Transporte,2
1018,2025-10-12,Games,Headset,1009.83,3,0.14,2605.36,Recife,Cartão de Crédito,Entregue,4
1019,2025-08-08,Smartphones,Moto G,5004.15,1,0.24,3803.15,Salvador,Cartão de Crédito,Em Transporte,3
1020,2025-10-07,Games,Controle,1790.21,2,0.07,3329.79,São Paulo,PIX,Entregue,4
1021,2025-10-14,Informática,Monitor,7549.92,1,0.16,6341.93,Curitiba,Cartão de Crédito,Cancelado,5
1022,2025-02-24,Games,Nintendo Switch,3609.4,2,0.05,6857.86,Belo Horizonte,PIX,Entregue,3
1023,2025-02-24,Games,Headset,3951.57,2,0.15,6717.67,Recife,Boleto,Entregue,5
1024,2025-03-13,Casa,Liquidificador,4836.12,2,0.22,7544.35,Porto Alegre,Boleto,Entregue,5
1025,2025-07-05,Games,Xbox Series,1799.63,1,0.2,1439.7,Porto Alegre,PIX,Entregue,3
1026,2025-11-22,Casa,Cafeteira,1051.85,3,0.29,2240.44,Porto Alegre,Cartão de Débito,Entregue,1
1027,2025-09-28,Games,Xbox Series,1477.74,2,0.15,2512.16,Recife,Boleto,Entregue,2
1028,2025-02-09,Informática,Mouse,2917.68,4,0.15,9920.11,Salvador,Cartão de Débito,Em Transporte,5
1029,2025-12-10,Escritório,Webcam,5858.85,5,0.03,28415.42,Rio de Janeiro,Cartão de Débito,Entregue,5
1030,2025-09-28,Casa,Liquidificador,7444.64,1,0.21,5881.27,Recife,PIX,Em Transporte,4
1031,2025-09-08,Smartphones,iPhone,1331.27,1,0.06,1251.39,Curitiba,Boleto,Devolvido,4
1032,2025-12-10,Escritório,Mesa,3861.78,3,0.27,8457.3,São Paulo,Cartão de Crédito,Entregue,3
1033,2025-02-05,Escritório,Notebook Stand,7194.1,3,0.06,20287.36,Fortaleza,Cartão de Crédito,Entregue,1
1034,2025-04-03,Escritório,Webcam,4423.74,1,0.08,4069.84,Recife,Boleto,Entregue,5
1035,2025-04-16,Games,PS5,3185.84,1,0.28,2293.8,São Paulo,Cartão de Débito,Entregue,2
1036,2025-05-01,Casa,Micro-ondas,5093.24,5,0.15,21646.27,Salvador,Boleto,Entregue,2
1037,2025-03-06,Games,Headset,3539.63,2,0.01,7008.47,Curitiba,Boleto,Entregue,3
1038,2025-03-05,Smartphones,Moto G,6100.37,1,0.26,4514.27,Recife,Cartão de Crédito,Cancelado,1
1039,2025-04-01,Escritório,Mesa,5124.33,5,0.28,18447.59,Curitiba,Cartão de Débito,Entregue,4
1040,2025-08-07,Games,Xbox Series,4850.0,2,0.07,9021.0,Fortaleza,Cartão de Débito,Entregue,4
1041,2025-06-30,Casa,Liquidificador,2122.61,3,0.07,5922.08,Curitiba,PIX,Entregue,5
1042,2025-10-25,Informática,Mouse,5199.2,1,0.22,4055.38,Salvador,Cartão de Débito,Entregue,5
1043,2025-12-05,Smartphones,Moto G,3397.79,3,0.01,10091.44,Porto Alegre,PIX,Entregue,1
1044,2025-03-23,Casa,Cafeteira,4457.62,2,0.29,6329.82,Recife,Cartão de Crédito,Entregue,1
1045,2025-01-23,Games,Xbox Series,3554.57,4,0.17,11801.17,Belo Horizonte,Cartão de Crédito,Entregue,4
1046,2025-10-29,Smartphones,Galaxy,6901.0,3,0.15,17597.55,Fortaleza,Cartão de Débito,Entregue,2
1047,2025-11-07,Games,Xbox Series,3668.23,4,0.0,14672.92,Salvador,Cartão de Débito,Em Transporte,4
1048,2025-07-16,Casa,Ventilador,4201.49,3,0.03,12226.34,Porto Alegre,Boleto,Cancelado,3
1049,2025-09-13,Games,PS5,3332.41,2,0.22,5198.56,Rio de Janeiro,PIX,Entregue,2
1050,2025-01-21,Casa,Cafeteira,7495.24,2,0.2,11992.38,Rio de Janeiro,PIX,Devolvido,4
1051,2025-10-24,Games,Headset,5577.73,2,0.07,10374.58,Belo Horizonte,Cartão de Débito,Cancelado,4
1052,2025-03-12,Escritório,Impressora,856.88,5,0.09,3898.8,São Paulo,PIX,Entregue,4
1053,2025-06-24,Smartphones,Poco,7017.3,2,0.07,13052.18,Porto Alegre,PIX,Em Transporte,5
1054,2025-02-01,Escritório,Notebook Stand,7988.91,3,0.1,21570.06,Porto Alegre,Cartão de Crédito,Entregue,2
1055,2025-08-25,Smartphones,Poco,277.98,5,0.24,1056.32,São Paulo,Cartão de Crédito,Entregue,3
1056,2025-06-10,Escritório,Cadeira,6593.59,2,0.21,10417.87,Fortaleza,Cartão de Débito,Cancelado,1
1057,2025-06-06,Casa,Cafeteira,7906.42,2,0.08,14547.81,Porto Alegre,PIX,Entregue,3
1058,2025-03-29,Informática,Notebook,637.06,3,0.14,1643.61,Fortaleza,Cartão de Crédito,Entregue,2
1059,2025-08-23,Smartphones,Redmi,1651.83,3,0.0,4955.49,Curitiba,Cartão de Débito,Entregue,3
1060,2025-11-19,Informática,SSD,624.81,1,0.06,587.32,Curitiba,Boleto,Entregue,5
1061,2025-09-17,Escritório,Notebook Stand,2693.48,3,0.19,6545.16,São Paulo,Cartão de Débito,Entregue,3
1062,2025-03-02,Casa,Ventilador,1542.03,1,0.28,1110.26,Porto Alegre,Cartão de Débito,Entregue,2
1063,2025-06-04,Games,Controle,1353.77,3,0.18,3330.27,Recife,Cartão de Débito,Entregue,5
1064,2025-12-15,Smartphones,Galaxy,4523.72,3,0.06,12756.89,Belo Horizonte,Cartão de Crédito,Entregue,5
1065,2025-10-20,Games,PS5,7666.68,1,0.29,5443.34,Curitiba,PIX,Em Transporte,3
1066,2025-12-01,Casa,Cafeteira,7309.51,5,0.24,27776.14,Salvador,PIX,Entregue,4
1067,2025-01-31,Smartphones,Redmi,6183.68,2,0.22,9646.54,Porto Alegre,Cartão de Crédito,Entregue,3
1068,2025-03-16,Casa,Liquidificador,1746.21,3,0.13,4557.61,Rio de Janeiro,Boleto,Entregue,1
1069,2025-02-04,Smartphones,Moto G,4300.3,1,0.25,3225.23,Curitiba,Boleto,Entregue,1
1070,2025-06-19,Smartphones,Poco,119.8,1,0.11,106.62,Curitiba,Cartão de Débito,Entregue,2
1071,2025-05-22,Escritório,Notebook Stand,7058.62,5,0.11,31410.86,Recife,Cartão de Crédito,Cancelado,4
1072,2025-03-04,Escritório,Webcam,1398.75,1,0.0,1398.75,Porto Alegre,Cartão de Débito,Entregue,5
1073,2025-06-08,Casa,Ventilador,231.33,2,0.05,439.53,Salvador,Boleto,Entregue,5
1074,2025-06-12,Informática,Notebook,624.84,2,0.22,974.75,Belo Horizonte,Cartão de Crédito,Entregue,1
1075,2025-08-20,Games,PS5,2972.14,5,0.1,13374.63,Salvador,Boleto,Entregue,5
1076,2025-07-31,Escritório,Mesa,5181.43,2,0.18,8497.55,Curitiba,Boleto,Entregue,1
1077,2025-07-14,Smartphones,Galaxy,7061.85,4,0.15,24010.29,Fortaleza,Cartão de Débito,Entregue,2
1078,2025-05-07,Escritório,Cadeira,3495.22,5,0.11,15553.73,Rio de Janeiro,Cartão de Crédito,Cancelado,4
1079,2025-08-16,Games,Controle,7004.32,4,0.04,26896.59,Rio de Janeiro,Cartão de Débito,Entregue,3
1080,2025-09-29,Games,Xbox Series,481.55,1,0.13,418.95,Fortaleza,Cartão de Débito,Entregue,5
1081,2025-11-09,Games,PS5,7051.73,4,0.06,26514.5,Salvador,Boleto,Entregue,5
1082,2025-01-31,Smartphones,Moto G,2421.3,4,0.06,9104.09,Rio de Janeiro,Cartão de Débito,Entregue,5
1083,2025-02-09,Escritório,Webcam,1219.92,2,0.13,2122.66,São Paulo,PIX,Entregue,2
1084,2025-07-21,Informática,SSD,5144.88,4,0.15,17492.59,Rio de Janeiro,Boleto,Entregue,4
1085,2025-04-29,Casa,Micro-ondas,7329.04,2,0.04,14071.76,São Paulo,Cartão de Crédito,Entregue,1
1086,2025-01-05,Informática,Notebook,6376.86,2,0.03,12371.11,Recife,Cartão de Crédito,Entregue,2
1087,2025-09-28,Informática,Notebook,2828.86,4,0.16,9504.97,Curitiba,Cartão de Débito,Entregue,4
1088,2025-09-05,Games,Headset,6451.49,3,0.12,17031.93,Belo Horizonte,Boleto,Entregue,5
1089,2025-05-12,Games,PS5,597.32,3,0.19,1451.49,Fortaleza,Boleto,Entregue,2
1090,2025-06-30,Informática,Notebook,3555.43,4,0.07,13226.2,Recife,Boleto,Entregue,2
1091,2025-03-14,Casa,Liquidificador,6485.92,4,0.06,24387.06,Salvador,Boleto,Entregue,2
1092,2025-01-31,Escritório,Impressora,5415.63,3,0.08,14947.14,Belo Horizonte,PIX,Em Transporte,5
1093,2025-05-30,Casa,Ventilador,6309.47,3,0.27,13817.74,Belo Horizonte,Cartão de Crédito,Entregue,4
1094,2025-05-12,Casa,Air Fryer,7408.73,3,0.13,19336.79,Belo Horizonte,PIX,Entregue,4
1095,2025-11-27,Smartphones,iPhone,79.96,5,0.26,295.85,Recife,Cartão de Crédito,Entregue,4
1096,2025-05-19,Casa,Ventilador,1659.15,1,0.04,1592.78,Rio de Janeiro,Cartão de Crédito,Entregue,1
1097,2025-07-07,Escritório,Impressora,7169.09,4,0.18,23514.62,Recife,PIX,Entregue,4
1098,2025-06-16,Games,Headset,4269.67,1,0.24,3244.95,Fortaleza,Boleto,Entregue,1
1099,2025-09-18,Casa,Micro-ondas,1491.57,4,0.3,4176.4,Rio de Janeiro,Boleto,Entregue,4
1100,2025-08-01,Informática,Notebook,2466.3,2,0.1,4439.34,Salvador,Boleto,Entregue,4
1101,2025-06-12,Games,PS5,2529.36,3,0.02,7436.32,Belo Horizonte,Boleto,Em Transporte,5
1102,2025-05-14,Escritório,Webcam,5668.41,5,0.28,20406.28,Rio de Janeiro,PIX,Devolvido,1
1103,2025-10-29,Smartphones,Poco,3136.82,2,0.21,4956.18,Salvador,Cartão de Débito,Em Transporte,5
1104,2025-06-15,Smartphones,Poco,4249.91,2,0.09,7734.84,Curitiba,PIX,Em Transporte,3
1105,2025-10-13,Casa,Micro-ondas,7789.28,1,0.22,6075.64,Porto Alegre,Boleto,Entregue,4
1106,2025-07-14,Games,PS5,1866.65,4,0.27,5450.62,Curitiba,Cartão de Crédito,Entregue,4
1107,2025-03-28,Smartphones,iPhone,1139.12,5,0.07,5296.91,Salvador,Cartão de Crédito,Entregue,1
1108,2025-05-13,Informática,Teclado,4505.02,2,0.07,8379.34,Porto Alegre,Cartão de Débito,Entregue,3
1109,2025-10-22,Smartphones,Galaxy,5548.98,5,0.07,25802.76,Salvador,PIX,Em Transporte,5
1110,2025-05-20,Casa,Ventilador,2011.42,1,0.16,1689.59,Salvador,PIX,Entregue,4
1111,2025-01-10,Smartphones,Poco,6590.72,4,0.03,25571.99,Porto Alegre,PIX,Cancelado,4
1112,2025-03-30,Escritório,Mesa,4247.08,1,0.03,4119.67,Curitiba,Boleto,Entregue,2
1113,2025-09-16,Smartphones,Poco,5931.68,5,0.1,26692.56,Recife,Boleto,Entregue,4
1114,2025-10-14,Games,Nintendo Switch,6094.33,5,0.11,27119.77,Salvador,Cartão de Crédito,Entregue,5
1115,2025-09-06,Games,Headset,7257.41,5,0.11,32295.47,São Paulo,Boleto,Entregue,2
1116,2025-01-18,Games,PS5,4823.28,1,0.22,3762.16,Belo Horizonte,Cartão de Débito,Entregue,2
1117,2025-12-20,Games,Xbox Series,7118.19,4,0.1,25625.48,Salvador,Boleto,Em Transporte,1
1118,2025-05-12,Smartphones,Galaxy,6958.28,4,0.2,22266.5,Recife,Cartão de Débito,Em Transporte,5
1119,2025-06-10,Escritório,Webcam,940.61,5,0.12,4138.68,Salvador,Cartão de Crédito,Entregue,4
1120,2025-07-22,Games,Nintendo Switch,3351.28,1,0.07,3116.69,Belo Horizonte,Boleto,Entregue,1
1121,2025-01-16,Casa,Micro-ondas,764.7,4,0.18,2508.22,Fortaleza,Cartão de Crédito,Entregue,5
1122,2025-01-01,Informática,Monitor,3631.41,1,0.24,2759.87,São Paulo,Boleto,Entregue,3
1123,2025-06-03,Games,PS5,263.31,2,0.06,495.02,São Paulo,Cartão de Débito,Entregue,2
1124,2025-06-01,Games,Nintendo Switch,5203.88,1,0.21,4111.07,Belo Horizonte,Cartão de Crédito,Entregue,5
1125,2025-09-01,Smartphones,Redmi,1479.82,1,0.03,1435.43,Fortaleza,PIX,Entregue,2
1126,2025-04-26,Escritório,Mesa,5370.58,2,0.29,7626.22,Salvador,Cartão de Crédito,Entregue,3
1127,2025-06-28,Smartphones,Redmi,1255.64,1,0.15,1067.29,Porto Alegre,Cartão de Crédito,Devolvido,1
1128,2025-01-07,Escritório,Mesa,1556.69,3,0.09,4249.76,Rio de Janeiro,Cartão de Débito,Entregue,2
1129,2025-02-13,Games,PS5,6798.99,3,0.25,15297.73,São Paulo,Cartão de Crédito,Entregue,2
1130,2025-02-15,Informática,Notebook,2807.71,3,0.06,7917.74,Rio de Janeiro,Cartão de Crédito,Entregue,1
1131,2025-01-07,Escritório,Webcam,1150.41,1,0.07,1069.88,São Paulo,PIX,Entregue,1
1132,2025-04-04,Escritório,Notebook Stand,5166.5,3,0.1,13949.55,Curitiba,Cartão de Débito,Devolvido,1
1133,2025-06-17,Casa,Ventilador,6460.94,1,0.16,5427.19,Porto Alegre,Cartão de Crédito,Entregue,1
1134,2025-12-14,Games,Headset,1337.45,3,0.06,3771.61,Rio de Janeiro,Boleto,Entregue,4
1135,2025-08-03,Escritório,Webcam,5093.67,2,0.04,9779.85,Porto Alegre,PIX,Entregue,4
1136,2025-07-02,Escritório,Cadeira,4124.44,2,0.22,6434.13,Curitiba,Boleto,Cancelado,1
1137,2025-11-26,Casa,Air Fryer,1188.44,2,0.02,2329.34,Recife,Cartão de Débito,Entregue,3
1138,2025-07-30,Escritório,Webcam,4652.52,4,0.12,16376.87,Recife,PIX,Entregue,5
1139,2025-11-29,Escritório,Notebook Stand,5558.99,3,0.28,12007.42,Curitiba,PIX,Devolvido,3
1140,2025-10-16,Games,Headset,5824.11,3,0.09,15899.82,Fortaleza,Cartão de Crédito,Entregue,2
1141,2025-12-18,Smartphones,iPhone,220.72,1,0.17,183.2,Curitiba,Cartão de Débito,Entregue,1
1142,2025-11-02,Casa,Ventilador,819.95,2,0.02,1607.1,Porto Alegre,Cartão de Débito,Cancelado,1
1143,2025-02-26,Smartphones,Galaxy,6748.17,2,0.06,12686.56,Curitiba,Cartão de Crédito,Entregue,2
1144,2025-05-12,Smartphones,Moto G,430.66,3,0.17,1072.34,Rio de Janeiro,Cartão de Crédito,Em Transporte,4
1145,2025-10-05,Escritório,Webcam,943.67,4,0.28,2717.77,Recife,PIX,Entregue,4
1146,2025-08-12,Informática,SSD,1189.62,1,0.09,1082.55,Salvador,Boleto,Em Transporte,1
1147,2025-03-03,Smartphones,Poco,54.86,2,0.29,77.9,Fortaleza,Cartão de Débito,Cancelado,2
1148,2025-03-06,Escritório,Mesa,3239.85,3,0.05,9233.57,São Paulo,PIX,Entregue,1
1149,2025-12-25,Smartphones,Poco,2531.34,4,0.3,7087.75,Belo Horizonte,PIX,Entregue,4
1150,2025-10-05,Informática,Monitor,4544.55,1,0.15,3862.87,Curitiba,PIX,Entregue,2
1151,2025-08-14,Informática,Notebook,6457.16,5,0.12,28411.5,Curitiba,Cartão de Débito,Entregue,2
1152,2025-04-07,Escritório,Cadeira,5494.5,3,0.12,14505.48,Rio de Janeiro,Cartão de Débito,Em Transporte,2
1153,2025-07-13,Informática,Monitor,474.74,5,0.2,1898.96,Rio de Janeiro,PIX,Cancelado,3
1154,2025-08-05,Escritório,Webcam,4339.11,2,0.1,7810.4,Recife,Cartão de Crédito,Em Transporte,5
1155,2025-07-09,Informática,Notebook,1192.5,5,0.12,5247.0,Salvador,Boleto,Entregue,2
1156,2025-12-11,Games,Xbox Series,6158.39,5,0.27,22478.12,Salvador,Cartão de Crédito,Devolvido,3
1157,2025-08-11,Escritório,Cadeira,5852.1,5,0.03,28382.68,Recife,Boleto,Entregue,5
1158,2025-11-10,Casa,Ventilador,1643.59,4,0.1,5916.92,Recife,Cartão de Débito,Entregue,2
1159,2025-05-03,Casa,Micro-ondas,1344.39,5,0.19,5444.78,Porto Alegre,Boleto,Em Transporte,1
1160,2025-08-26,Casa,Ventilador,3969.53,2,0.08,7303.94,Porto Alegre,Cartão de Débito,Devolvido,5
1161,2025-04-13,Smartphones,Poco,7922.55,2,0.06,14894.39,Belo Horizonte,Cartão de Crédito,Entregue,4
1162,2025-11-16,Smartphones,Galaxy,321.8,5,0.13,1399.83,Recife,Boleto,Cancelado,5
1163,2025-04-24,Escritório,Mesa,7126.95,5,0.27,26013.37,Curitiba,Cartão de Crédito,Entregue,3
1164,2025-07-15,Informática,Notebook,4552.95,4,0.23,14023.09,Fortaleza,PIX,Entregue,3
1165,2025-09-13,Informática,Notebook,3749.56,4,0.27,10948.72,São Paulo,Cartão de Débito,Cancelado,4
1166,2025-12-28,Informática,SSD,3704.19,1,0.05,3518.98,São Paulo,Cartão de Débito,Entregue,3
1167,2025-01-17,Smartphones,iPhone,3708.08,2,0.09,6748.71,São Paulo,Boleto,Entregue,3
1168,2025-02-02,Escritório,Webcam,6092.56,5,0.07,28330.4,Belo Horizonte,Boleto,Entregue,4
1169,2025-04-22,Games,Headset,282.31,3,0.23,652.14,Belo Horizonte,Cartão de Débito,Entregue,4
