id_conteudo,titulo,tipo,genero,ano_lancamento,duracao_minutos,temporadas,quantidade_episodios,classificacao_indicativa,idioma_original,pais_producao,plataforma,avaliacao_publico,quantidade_avaliacoes,orcamento_milhoes,premios_recebidos
912,Código Sombrio 912,Filme,Drama,1994,134,1,1,16 anos,Português,EUA,MegaStream,3.1,263850,40.15,22
913,O Reino Perdido 913,Série,Fantasia,1995,31,2,113,10 anos,Espanhol,EUA,Cinema+,4.1,166811,197.94,19
914,Além do Tempo 914,Série,Romance,2020,50,2,71,10 anos,Inglês,EUA,PlayTV,4.0,294812,122.64,12
915,Aventura no Espaço 915,Filme,Comédia,2006,153,1,1,18 anos,Inglês,Brasil,Vision,1.0,72799,222.66,24
916,Código Sombrio 916,Série,Comédia,1994,27,4,77,Livre,Português,Coreia do Sul,StreamFlix,4.4,245783,243.37,1
917,O Último Horizonte 917,Filme,Romance,2002,94,1,1,10 anos,Japonês,Coreia do Sul,Cinema+,3.4,47279,28.71,11
918,Além do Tempo 918,Série,Drama,2024,20,5,16,18 anos,Francês,Brasil,PlayTV,4.1,139414,111.85,11
919,Além do Tempo 919,Filme,Drama,1995,84,1,1,16 anos,Português,França,Vision,4.5,457932,239.86,22
920,Risos de Família 920,Filme,Suspense,2014,100,1,1,10 anos,Japonês,França,Vision,1.5,303710,95.35,14
921,Além do Tempo 921,Filme,Ficção Científica,1993,157,1,1,16 anos,Português,França,PlayTV,1.4,303827,111.15,16
922,Além do Tempo 922,Filme,Romance,2015,89,1,1,Livre,Japonês,Brasil,PlayTV,4.4,152595,234.95,21
923,O Investigador 923,Série,Fantasia,2013,47,8,16,16 anos,Japonês,Brasil,StreamFlix,1.3,279949,22.71,11
924,O Último Horizonte 924,Filme,Terror,2023,108,1,1,10 anos,Francês,França,PlayTV,2.3,48374,42.95,25
925,Operação Final 925,Série,Comédia,2014,24,6,8,10 anos,Espanhol,França,PlayTV,2.8,19245,59.22,25
926,Código Sombrio 926,Série,Ação,2009,40,7,61,18 anos,Japonês,Coreia do Sul,Vision,3.6,199282,205.3,9
927,Amor em Paris 927,Filme,Comédia,2001,146,1,1,Livre,Japonês,França,MegaStream,4.0,219910,67.83,11
928,Aventura no Espaço 928,Filme,Drama,2002,175,1,1,10 anos,Inglês,Inglaterra,StreamFlix,4.9,446052,14.43,16
929,O Reino Perdido 929,Filme,Romance,2003,173,1,1,10 anos,Francês,Coreia do Sul,MegaStream,4.3,113550,214.69,9
930,O Reino Perdido 930,Filme,Fantasia,1992,103,1,1,16 anos,Inglês,EUA,MegaStream,2.6,207367,74.64,19
931,Amor em Paris 931,Filme,Comédia,1994,116,1,1,12 anos,Inglês,EUA,Vision,4.8,282690,51.13,5
932,Amor em Paris 932,Filme,Ação,2013,153,1,1,12 anos,Espanhol,França,Vision,3.3,470721,16.05,25
933,Mistérios da Cidade 933,Série,Ação,1999,26,2,11,18 anos,Português,França,PlayTV,4.0,24518,26.87,22
934,Aventura no Espaço 934,Filme,Drama,2016,125,1,1,10 anos,Francês,França,MegaStream,4.3,392147,117.03,19
935,Mistérios da Cidade 935,Série,Drama,1992,38,3,53,Livre,Português,França,StreamFlix,1.7,107360,19.16,14
936,Aventura no Espaço 936,Série,Suspense,2022,24,2,107,14 anos,Inglês,Japão,MegaStream,4.8,149089,44.47,14
937,Aventura no Espaço 937,Filme,Drama,2007,151,1,1,16 anos,Francês,França,Vision,3.5,22496,210.77,16
938,O Investigador 938,Série,Drama,2023,29,7,31,12 anos,Japonês,Japão,PlayTV,3.7,460893,28.27,8
939,Amor em Paris 939,Filme,Fantasia,2001,105,1,1,Livre,Inglês,Coreia do Sul,Cinema+,1.6,141312,143.83,6
940,Mistérios da Cidade 940,Série,Comédia,1997,38,2,104,Livre,Francês,Coreia do Sul,Vision,4.6,296019,230.09,13
941,Além do Tempo 941,Filme,Terror,2022,158,1,1,10 anos,Japonês,Japão,Vision,3.6,422398,8.11,10
942,Risos de Família 942,Série,Romance,2014,29,1,35,16 anos,Francês,Inglaterra,MegaStream,3.1,168976,17.14,23
943,Operação Final 943,Filme,Ficção Científica,2017,80,1,1,14 anos,Português,EUA,StreamFlix,1.0,379333,227.01,20
944,Código Sombrio 944,Filme,Ação,2023,147,1,1,14 anos,Inglês,França,Vision,3.3,408943,48.27,2
945,O Reino Perdido 945,Filme,Fantasia,2002,148,1,1,16 anos,Espanhol,Coreia do Sul,StreamFlix,2.8,392799,182.41,11
946,Aventura no Espaço 946,Série,Fantasia,1998,26,6,12,16 anos,Português,França,StreamFlix,2.7,115119,186.93,1
947,Amor em Paris 947,Filme,Terror,1990,96,1,1,14 anos,Português,França,StreamFlix,1.5,482345,41.76,3
948,Operação Final 948,Filme,Ação,2005,150,1,1,12 anos,Espanhol,Japão,StreamFlix,2.0,407415,21.39,4
949,Além do Tempo 949,Filme,Suspense,2000,160,1,1,16 anos,Francês,EUA,StreamFlix,2.4,97738,172.87,10
950,O Último Horizonte 950,Filme,Fantasia,2013,143,1,1,Livre,Francês,Coreia do Sul,StreamFlix,1.2,191313,123.33,6
951,Risos de Família 951,Série,Terror,2002,51,1,72,10 anos,Espanhol,Inglaterra,MegaStream,3.2,120567,215.87,3
952,Mistérios da Cidade 952,Filme,Suspense,2001,97,1,1,10 anos,Inglês,Japão,Cinema+,2.9,380345,249.01,23
953,Código Sombrio 953,Filme,Ação,1998,153,1,1,Livre,Português,Inglaterra,Vision,2.4,7959,105.95,20
954,O Reino Perdido 954,Filme,Terror,1999,129,1,1,12 anos,Inglês,Brasil,PlayTV,4.9,86776,35.98,3
955,O Último Horizonte 955,Filme,Comédia,1998,110,1,1,14 anos,Português,Coreia do Sul,Cinema+,4.7,195350,128.69,19
956,Mistérios da Cidade 956,Série,Terror,2008,47,1,56,16 anos,Espanhol,Brasil,StreamFlix,5.0,68158,231.43,13
957,Risos de Família 957,Série,Comédia,2020,46,5,107,12 anos,Francês,Japão,PlayTV,1.4,323030,108.72,1
958,O Último Horizonte 958,Série,Comédia,2003,51,2,114,12 anos,Inglês,Inglaterra,Vision,2.5,118718,57.69,17
959,Mistérios da Cidade 959,Série,Drama,1997,22,8,83,16 anos,Francês,Brasil,PlayTV,1.5,277977,61.07,4
960,Código Sombrio 960,Filme,Drama,2016,179,1,1,16 anos,Inglês,EUA,Vision,2.5,166279,27.96,3
961,Mistérios da Cidade 961,Filme,Fantasia,2017,127,1,1,18 anos,Português,Inglaterra,Vision,2.7,282673,202.6,21
962,Operação Final 962,Filme,Ação,2022,138,1,1,14 anos,Francês,Inglaterra,Vision,4.1,59215,67.31,16
963,Operação Final 963,Série,Comédia,2019,37,8,66,14 anos,Inglês,França,PlayTV,1.8,417399,116.16,12
964,Aventura no Espaço 964,Filme,Romance,1993,174,1,1,Livre,Inglês,EUA,PlayTV,3.6,249292,146.17,5
965,Operação Final 965,Filme,Suspense,1991,120,1,1,14 anos,Português,EUA,MegaStream,1.8,248020,244.18,24
966,Risos de Família 966,Filme,Comédia,2005,108,1,1,12 anos,Francês,Brasil,StreamFlix,2.7,444450,128.27,8
967,Aventura no Espaço 967,Série,Ficção Científica,2015,28,7,37,16 anos,Francês,Inglaterra,Vision,4.4,178077,8.6,14
968,O Investigador 968,Filme,Romance,1990,151,1,1,14 anos,Francês,Japão,StreamFlix,1.8,129312,103.56,25
969,Mistérios da Cidade 969,Série,Drama,2004,53,4,120,10 anos,Francês,EUA,StreamFlix,4.8,226231,112.97,17
970,O Investigador 970,Filme,Ficção Científica,2018,167,1,1,12 anos,Espanhol,Brasil,MegaStream,1.2,486412,78.46,16
971,Operação Final 971,Filme,Comédia,2013,124,1,1,16 anos,Inglês,França,MegaStream,2.2,102657,163.6,1
972,Risos de Família 972,Série,Romance,2001,42,5,33,12 anos,Espanhol,Coreia do Sul,StreamFlix,2.3,492839,224.77,16
973,Operação Final 973,Filme,Ficção Científica,2024,132,1,1,14 anos,Inglês,Japão,Cinema+,4.1,457187,226.95,18
974,Mistérios da Cidade 974,Série,Romance,1992,41,6,75,18 anos,Japonês,Coreia do Sul,StreamFlix,4.5,333370,232.23,18
975,Amor em Paris 975,Série,Suspense,2024,47,5,112,16 anos,Espanhol,França,Vision,4.9,184188,225.84,12
976,Aventura no Espaço 976,Série,Fantasia,2019,22,1,68,18 anos,Francês,Inglaterra,MegaStream,2.7,93417,59.3,16
977,O Investigador 977,Série,Fantasia,2011,26,8,46,10 anos,Japonês,EUA,MegaStream,4.6,198129,235.61,12
978,Além do Tempo 978,Série,Drama,2025,20,1,14,16 anos,Francês,França,StreamFlix,4.9,128197,123.75,20
979,Amor em Paris 979,Filme,Fantasia,2015,173,1,1,Livre,Inglês,França,StreamFlix,3.5,293764,37.68,15
980,Código Sombrio 980,Filme,Terror,1994,82,1,1,18 anos,Português,Brasil,Cinema+,2.8,22874,86.1,21
981,O Reino Perdido 981,Série,Ficção Científica,2003,23,5,57,10 anos,Português,Japão,MegaStream,1.6,276660,151.74,14
982,O Investigador 982,Série,Romance,2023,60,2,45,Livre,Inglês,Inglaterra,Vision,3.2,259543,174.68,4
983,Amor em Paris 983,Série,Comédia,2019,52,6,44,16 anos,Espanhol,EUA,MegaStream,3.5,6271,158.27,13
984,Aventura no Espaço 984,Filme,Terror,1992,112,1,1,14 anos,Espanhol,Brasil,Vision,2.8,77632,245.96,9
985,Risos de Família 985,Filme,Ação,1994,139,1,1,Livre,Japonês,Inglaterra,Vision,2.1,125659,248.36,1
986,Aventura no Espaço 986,Série,Romance,2006,25,2,71,Livre,Inglês,Brasil,PlayTV,4.0,186612,110.31,24
987,O Reino Perdido 987,Série,Comédia,2006,51,5,56,10 anos,Francês,EUA,MegaStream,1.4,290475,136.2,23
988,Amor em Paris 988,Série,Ação,2002,39,3,45,Livre,Inglês,Japão,StreamFlix,4.7,295565,83.06,0
989,Amor em Paris 989,Filme,Terror,2000,80,1,1,10 anos,Português,Coreia do Sul,PlayTV,4.7,69182,7.72,0
990,O Reino Perdido 990,Filme,Terror,2014,179,1,1,14 anos,Francês,Inglaterra,Cinema+,3.2,228790,43.39,14
991,O Investigador 991,Filme,Suspense,2013,114,1,1,Livre,Espanhol,Inglaterra,Cinema+,1.8,4628,176.49,23
992,Mistérios da Cidade 992,Série,Suspense,1994,42,2,98,12 anos,Japonês,Coreia do Sul,StreamFlix,4.1,171753,203.07,14
993,Mistérios da Cidade 993,Filme,Ficção Científica,2012,89,1,1,12 anos,Português,Inglaterra,MegaStream,3.1,436565,247.29,25
994,O Último Horizonte 994,Filme,Ação,2010,164,1,1,16 anos,Inglês,EUA,StreamFlix,3.3,159423,236.18,16
995,Operação Final 995,Série,Fantasia,1997,59,8,44,10 anos,Francês,Japão,MegaStream,3.4,352364,169.06,15
996,Aventura no Espaço 996,Filme,Drama,1999,166,1,1,16 anos,Japonês,Japão,PlayTV,4.4,273147,180.93,8
997,Além do Tempo 997,Filme,Comédia,2018,123,1,1,18 anos,Português,França,StreamFlix,2.6,167718,75.73,16
998,O Reino Perdido 998,Filme,Comédia,1992,112,1,1,10 anos,Espanhol,Japão,MegaStream,1.9,138682,84.88,18
999,Mistérios da Cidade 999,Série,Suspense,2013,59,5,87,14 anos,Português,EUA,PlayTV,3.9,446847,238.48,20
1000,O Último Horizonte 1000,Filme,Romance,2016,177,1,1,Livre,Francês,Coreia do Sul,StreamFlix,3.7,105321,238.7,17
1001,Mistérios da Cidade 1001,Filme,Ficção Científica,1998,124,1,1,12 anos,Inglês,Brasil,Cinema+,4.2,25299,32.4,4
1002,O Reino Perdido 1002,Série,Ficção Científica,2023,60,3,39,Livre,Japonês,Japão,PlayTV,2.1,6382,31.91,13
1003,O Último Horizonte 1003,Série,Romance,1999,23,8,16,14 anos,Inglês,Brasil,Vision,3.9,30766,236.98,6
1004,Amor em Paris 1004,Filme,Comédia,2018,111,1,1,18 anos,Inglês,França,MegaStream,2.5,214172,102.88,23
1005,O Último Horizonte 1005,Série,Suspense,1991,49,3,98,12 anos,Português,EUA,Vision,3.1,121893,21.8,3
1006,Mistérios da Cidade 1006,Série,Comédia,1997,57,1,61,14 anos,Português,Japão,Cinema+,1.8,16671,114.85,8
1007,O Último Horizonte 1007,Série,Comédia,2026,26,3,56,Livre,Português,Inglaterra,Vision,2.3,62685,18.27,3
1008,Além do Tempo 1008,Série,Terror,2001,59,4,88,16 anos,Japonês,Coreia do Sul,MegaStream,1.4,80539,203.83,6
1009,Aventura no Espaço 1009,Filme,Romance,2000,103,1,1,Livre,Japonês,Brasil,StreamFlix,4.4,309824,145.59,16
1010,Mistérios da Cidade 1010,Filme,Ficção Científica,1994,88,1,1,10 anos,Português,Inglaterra,Vision,1.1,395807,208.42,21
1011,O Último Horizonte 1011,Série,Ação,2016,35,7,69,14 anos,Inglês,França,MegaStream,3.4,493040,243.77,8
1012,Mistérios da Cidade 1012,Filme,Romance,2024,88,1,1,16 anos,Espanhol,França,StreamFlix,1.3,192650,72.12,2
1013,Operação Final 1013,Filme,Comédia,2007,159,1,1,16 anos,Espanhol,Coreia do Sul,Cinema+,1.9,167862,232.12,17
1014,O Investigador 1014,Série,Romance,2015,23,2,111,18 anos,Inglês,Coreia do Sul,MegaStream,1.9,366975,185.3,0
1015,Além do Tempo 1015,Série,Drama,2024,57,6,45,16 anos,Português,Japão,Cinema+,2.3,321288,150.05,3
1016,O Investigador 1016,Filme,Terror,2014,155,1,1,18 anos,Português,Inglaterra,PlayTV,2.5,359914,119.64,20
1017,O Investigador 1017,Série,Terror,2018,32,1,52,16 anos,Francês,Japão,PlayTV,5.0,230762,114.28,14
1018,O Reino Perdido 1018,Série,Terror,2023,39,8,34,10 anos,Francês,Japão,MegaStream,4.8,321189,211.22,22
1019,Risos de Família 1019,Filme,Romance,2008,107,1,1,12 anos,Japonês,Brasil,Cinema+,1.2,197796,111.98,15
1020,Aventura no Espaço 1020,Série,Drama,2014,26,4,64,18 anos,Francês,Coreia do Sul,PlayTV,1.0,272182,6.08,9
1021,O Último Horizonte 1021,Filme,Ação,1999,128,1,1,14 anos,Francês,Japão,Cinema+,4.0,165665,217.1,13
1022,Aventura no Espaço 1022,Filme,Ação,2008,100,1,1,14 anos,Inglês,Inglaterra,PlayTV,4.0,169375,1.2,5
1023,O Reino Perdido 1023,Série,Comédia,1998,28,8,105,Livre,Francês,EUA,Cinema+,3.0,457640,138.7,2
1024,Código Sombrio 1024,Série,Ficção Científica,1998,35,6,20,16 anos,Francês,Inglaterra,MegaStream,4.2,157389,58.12,23
1025,Mistérios da Cidade 1025,Filme,Comédia,2024,169,1,1,Livre,Francês,EUA,StreamFlix,3.3,426238,186.76,4
1026,Amor em Paris 1026,Filme,Ficção Científica,2008,122,1,1,16 anos,Japonês,Coreia do Sul,StreamFlix,2.6,17329,161.95,16
1027,Operação Final 1027,Filme,Romance,2016,150,1,1,14 anos,Inglês,Japão,Vision,2.1,142628,126.36,18
1028,Aventura no Espaço 1028,Filme,Fantasia,1994,99,1,1,18 anos,Francês,Brasil,StreamFlix,3.3,119897,1.81,21
1029,O Investigador 1029,Filme,Suspense,2008,122,1,1,Livre,Inglês,Inglaterra,MegaStream,4.9,363390,76.75,13
1030,Código Sombrio 1030,Filme,Terror,2006,104,1,1,12 anos,Inglês,EUA,PlayTV,1.7,338881,38.81,16
1031,Operação Final 1031,Série,Comédia,2006,58,7,88,16 anos,Francês,Japão,StreamFlix,1.6,136997,41.96,18
1032,Amor em Paris 1032,Filme,Romance,2003,149,1,1,16 anos,Japonês,EUA,StreamFlix,2.3,157902,27.7,15
1033,O Reino Perdido 1033,Filme,Ação,1993,166,1,1,16 anos,Espanhol,Inglaterra,PlayTV,2.5,10871,120.29,12
1034,O Reino Perdido 1034,Filme,Drama,2004,138,1,1,16 anos,Inglês,Inglaterra,StreamFlix,4.6,114780,174.89,9
1035,O Investigador 1035,Série,Comédia,2016,30,7,58,12 anos,Inglês,Brasil,MegaStream,5.0,295739,156.8,16
1036,O Último Horizonte 1036,Série,Fantasia,2014,34,7,21,16 anos,Inglês,EUA,StreamFlix,5.0,318368,72.45,23
1037,Amor em Paris 1037,Filme,Ficção Científica,2012,95,1,1,18 anos,Japonês,Japão,MegaStream,4.0,28881,168.0,7
1038,Operação Final 1038,Série,Suspense,2001,54,2,120,14 anos,Francês,Japão,PlayTV,2.5,228986,147.18,10
1039,O Investigador 1039,Filme,Ficção Científica,2010,169,1,1,16 anos,Português,França,PlayTV,4.5,212668,114.51,4
1040,Operação Final 1040,Filme,Suspense,2000,177,1,1,12 anos,Inglês,Coreia do Sul,Cinema+,2.5,120769,62.58,22
1041,O Último Horizonte 1041,Série,Romance,1999,31,8,78,12 anos,Francês,Brasil,PlayTV,2.5,450136,96.81,11
1042,O Último Horizonte 1042,Filme,Comédia,2004,139,1,1,10 anos,Português,Coreia do Sul,MegaStream,2.2,323958,40.06,25
1043,O Investigador 1043,Série,Ficção Científica,2006,22,2,56,Livre,Japonês,França,Cinema+,4.8,467489,170.46,25
1044,Mistérios da Cidade 1044,Filme,Ação,2022,141,1,1,18 anos,Inglês,Inglaterra,StreamFlix,2.8,143399,28.21,16
1045,O Último Horizonte 1045,Filme,Romance,2017,144,1,1,18 anos,Francês,Japão,StreamFlix,2.7,316591,117.59,17
1046,O Investigador 1046,Série,Suspense,2001,43,2,30,10 anos,Inglês,Japão,Cinema+,4.2,470041,118.62,20
1047,Aventura no Espaço 1047,Filme,Terror,2016,85,1,1,10 anos,Espanhol,EUA,StreamFlix,2.1,159796,4.24,13
1048,Aventura no Espaço 1048,Série,Drama,2023,30,4,27,10 anos,Japonês,Japão,StreamFlix,3.9,438018,76.03,23
1049,Código Sombrio 1049,Série,Comédia,1997,55,1,59,10 anos,Português,Coreia do Sul,Vision,3.0,465386,128.68,7
1050,O Último Horizonte 1050,Filme,Romance,1992,124,1,1,14 anos,Francês,França,MegaStream,2.4,49035,9.17,2
1051,Aventura no Espaço 1051,Filme,Ação,2009,175,1,1,14 anos,Português,Japão,MegaStream,3.5,99719,24.52,9
1052,Operação Final 1052,Série,Suspense,1992,21,3,86,Livre,Português,Coreia do Sul,Cinema+,2.4,405133,29.83,6
1053,Além do Tempo 1053,Série,Ficção Científica,1999,23,1,58,18 anos,Português,Brasil,MegaStream,2.3,222500,204.61,7
1054,Aventura no Espaço 1054,Série,Drama,2013,29,8,30,14 anos,Japonês,EUA,StreamFlix,4.7,346915,22.69,17
1055,Aventura no Espaço 1055,Filme,Drama,2019,103,1,1,Livre,Espanhol,Japão,MegaStream,1.3,27137,151.27,22
1056,Mistérios da Cidade 1056,Filme,Drama,2022,154,1,1,12 anos,Português,Japão,MegaStream,4.7,390510,217.03,17
1057,Aventura no Espaço 1057,Filme,Ação,1999,120,1,1,18 anos,Inglês,Inglaterra,Vision,1.9,188309,35.74,12
1058,O Investigador 1058,Filme,Comédia,2010,80,1,1,Livre,Português,França,Vision,4.8,123060,166.93,2
1059,Além do Tempo 1059,Filme,Ficção Científica,2025,150,1,1,Livre,Inglês,EUA,StreamFlix,4.3,178561,39.08,22
1060,O Reino Perdido 1060,Filme,Terror,2013,158,1,1,12 anos,Inglês,Japão,StreamFlix,2.4,495850,45.89,0
1061,O Reino Perdido 1061,Filme,Suspense,2009,83,1,1,12 anos,Japonês,Coreia do Sul,PlayTV,4.0,7083,161.75,12
1062,Mistérios da Cidade 1062,Série,Ficção Científica,2014,39,2,116,14 anos,Inglês,Coreia do Sul,Vision,2.5,291838,135.91,8
1063,O Reino Perdido 1063,Série,Ficção Científica,2023,38,8,86,10 anos,Inglês,Brasil,Cinema+,4.8,375243,16.54,5
1064,Amor em Paris 1064,Filme,Fantasia,2024,142,1,1,16 anos,Japonês,França,StreamFlix,3.0,133632,122.44,20
1065,O Reino Perdido 1065,Filme,Drama,2013,90,1,1,18 anos,Português,Inglaterra,Vision,3.4,459661,91.71,1
1066,Mistérios da Cidade 1066,Filme,Drama,1999,112,1,1,14 anos,Francês,EUA,PlayTV,4.5,202419,239.84,17
1067,O Último Horizonte 1067,Série,Terror,2020,58,2,76,18 anos,Inglês,Japão,StreamFlix,3.3,288562,221.45,7
1068,Código Sombrio 1068,Filme,Terror,2023,171,1,1,10 anos,Português,Brasil,StreamFlix,2.9,313818,138.42,17
1069,Mistérios da Cidade 1069,Filme,Ação,2014,95,1,1,10 anos,Inglês,Inglaterra,MegaStream,3.6,495118,231.73,4
1070,O Último Horizonte 1070,Série,Romance,1991,32,4,23,14 anos,Espanhol,Coreia do Sul,MegaStream,1.4,21132,110.05,4
1071,Aventura no Espaço 1071,Série,Drama,1995,26,5,63,10 anos,Espanhol,Inglaterra,Cinema+,3.0,418447,75.37,20
1072,O Investigador 1072,Série,Comédia,2002,21,4,23,12 anos,Inglês,Brasil,MegaStream,4.3,335908,111.57,9
1073,Código Sombrio 1073,Série,Terror,1991,34,4,30,12 anos,Português,Japão,MegaStream,2.3,191148,51.79,0
1074,Mistérios da Cidade 1074,Série,Ficção Científica,2016,40,7,65,10 anos,Espanhol,Inglaterra,PlayTV,2.0,234379,166.93,14
1075,Risos de Família 1075,Série,Ação,2013,50,7,68,10 anos,Português,Inglaterra,Vision,1.2,56969,9.64,1
1076,O Reino Perdido 1076,Filme,Ação,1991,84,1,1,Livre,Japonês,Coreia do Sul,Vision,2.4,75164,38.05,19
1077,Amor em Paris 1077,Filme,Comédia,2024,115,1,1,Livre,Francês,França,Vision,1.6,101199,63.33,18
1078,Mistérios da Cidade 1078,Filme,Terror,1998,162,1,1,Livre,Francês,Brasil,PlayTV,1.2,454191,141.93,4
1079,O Reino Perdido 1079,Série,Suspense,2004,57,7,41,16 anos,Inglês,EUA,PlayTV,4.8,395032,71.74,0
1080,Aventura no Espaço 1080,Série,Ficção Científica,2019,40,8,43,12 anos,Francês,Brasil,MegaStream,5.0,135089,125.74,18
1081,O Reino Perdido 1081,Série,Suspense,2009,45,4,41,16 anos,Português,Coreia do Sul,Cinema+,1.7,9534,182.61,12
1082,O Reino Perdido 1082,Série,Drama,1994,35,1,106,12 anos,Francês,Coreia do Sul,Vision,1.7,6331,168.57,6
1083,Código Sombrio 1083,Filme,Fantasia,1992,127,1,1,14 anos,Português,Coreia do Sul,Cinema+,1.8,51189,161.43,8
1084,Mistérios da Cidade 1084,Série,Ação,2025,53,2,82,18 anos,Espanhol,Japão,Vision,1.9,255494,133.31,11
1085,Código Sombrio 1085,Filme,Drama,1997,162,1,1,18 anos,Inglês,Brasil,Vision,3.7,167761,191.3,0
1086,Além do Tempo 1086,Filme,Fantasia,1991,126,1,1,14 anos,Japonês,Inglaterra,Cinema+,3.8,467336,72.3,10
1087,O Reino Perdido 1087,Série,Terror,1995,41,7,39,14 anos,Espanhol,França,StreamFlix,4.8,131382,82.52,25
1088,Operação Final 1088,Filme,Ficção Científica,2004,116,1,1,14 anos,Francês,Coreia do Sul,MegaStream,2.3,407842,78.22,1
1089,O Último Horizonte 1089,Série,Suspense,2020,23,1,84,12 anos,Espanhol,França,PlayTV,3.3,1727,238.7,5
1090,O Investigador 1090,Filme,Terror,2009,150,1,1,10 anos,Francês,Inglaterra,Vision,2.0,203944,17.19,24
1091,Operação Final 1091,Filme,Comédia,2009,86,1,1,Livre,Espanhol,Coreia do Sul,Vision,4.7,124810,1.9,10
1092,Risos de Família 1092,Filme,Fantasia,1999,113,1,1,14 anos,Francês,Japão,Vision,2.6,399829,78.38,10
1093,Aventura no Espaço 1093,Série,Terror,1991,47,6,91,16 anos,Inglês,Coreia do Sul,PlayTV,2.5,24738,107.93,2
1094,Além do Tempo 1094,Filme,Ficção Científica,1997,86,1,1,14 anos,Francês,França,StreamFlix,3.7,326146,126.72,7
1095,Risos de Família 1095,Série,Comédia,1990,39,1,63,10 anos,Francês,Coreia do Sul,Cinema+,4.3,73541,79.99,18
1096,Risos de Família 1096,Filme,Comédia,2011,81,1,1,16 anos,Espanhol,Inglaterra,PlayTV,3.9,386674,70.16,23
1097,O Último Horizonte 1097,Série,Ação,2018,25,6,109,18 anos,Inglês,EUA,StreamFlix,1.2,477952,229.8,21
1098,O Reino Perdido 1098,Filme,Ação,1994,103,1,1,16 anos,Francês,Inglaterra,StreamFlix,3.2,184058,193.07,21
1099,Amor em Paris 1099,Série,Ficção Científica,2001,29,5,24,18 anos,Japonês,EUA,PlayTV,4.6,342135,72.09,12
1100,Código Sombrio 1100,Filme,Suspense,2000,166,1,1,18 anos,Japonês,Inglaterra,Vision,1.5,161971,245.67,9
1101,Além do Tempo 1101,Filme,Ficção Científica,1995,98,1,1,Livre,Inglês,Coreia do Sul,Vision,4.6,425807,244.8,11
1102,Aventura no Espaço 1102,Série,Suspense,2005,56,6,84,18 anos,Inglês,França,MegaStream,1.0,82829,144.62,8
1103,Risos de Família 1103,Filme,Romance,2009,135,1,1,10 anos,Espanhol,Brasil,PlayTV,2.3,319955,192.35,18
1104,Mistérios da Cidade 1104,Série,Ação,2002,43,4,12,16 anos,Português,Japão,Vision,2.3,455031,150.94,17
1105,O Reino Perdido 1105,Filme,Ficção Científica,1993,147,1,1,14 anos,Japonês,França,Vision,4.6,463272,127.63,20
1106,Amor em Paris 1106,Filme,Ação,2010,132,1,1,12 anos,Inglês,França,MegaStream,4.3,101372,188.92,23
